DAY_OF_MONTH,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY
25,12,4091,EWR,CAK,63
25,12,4092,CAK,EWR,
25,12,4099,EWR,CMH,-5
25,10,130,MCO,EWR,-6
25,10,138,MCO,ACY,-9
25,10,140,MCO,EWR,-9
25,10,149,EWR,MCO,-15
25,10,151,ACY,PBI,-10
25,10,152,PBI,ACY,-8
25,10,159,EWR,MCO,-11
25,10,936,RSW,ACY,-8
25,10,938,RSW,ACY,5
25,10,943,ACY,RSW,-5
25,10,945,ACY,RSW,-4
25,14,14,HNL,EWR,-12
25,14,15,EWR,HNL,-2
25,14,38,FLL,EWR,-6
25,14,43,DEN,EWR,-6
25,14,54,EWR,BOS,1
25,14,54,LAX,EWR,16
25,14,66,EWR,PDX,6
25,14,117,CLE,EWR,-11
25,14,130,SAN,EWR,12
25,14,141,EWR,ORD,-6
25,14,142,EWR,FLL,0
25,14,143,RSW,EWR,-10
25,14,174,EWR,RSW,-5
25,14,174,MCO,EWR,-9
25,14,212,EWR,SFO,75
25,14,212,SFO,EWR,21
25,14,213,SFO,EWR,6
25,14,224,ATL,EWR,-9
25,14,233,SFO,EWR,13
25,14,239,FLL,EWR,-11
25,14,247,LAX,EWR,-6
25,14,275,EWR,LAX,0
25,14,279,MCO,EWR,33
25,14,280,EWR,SEA,-7
25,14,282,EWR,DEN,2
25,14,302,ATL,EWR,-1
25,14,308,EWR,ORD,-2
25,14,314,DEN,EWR,-2
25,14,330,ORD,EWR,11
25,14,331,DEN,EWR,-4
25,14,336,LAS,EWR,-6
25,14,341,EWR,IAH,-9
25,14,343,BOS,EWR,-5
25,14,343,EWR,PBI,-7
25,14,346,EWR,FLL,5
25,14,356,ATL,EWR,-3
25,14,362,IAH,EWR,2
25,14,375,EWR,PBI,-4
25,14,385,EWR,IAH,-7
25,14,385,ORD,EWR,1
25,14,414,SFO,EWR,-4
25,14,418,EWR,SFO,11
25,14,421,ATL,EWR,-6
25,14,434,EWR,MCO,2
25,14,436,ORD,EWR,34
25,14,443,SFO,EWR,62
25,14,475,EWR,ATL,-8
25,14,485,EWR,DEN,-5
25,14,485,ORD,EWR,-5
25,14,488,LAX,EWR,1
25,14,490,EWR,DFW,-9
25,14,507,TPA,EWR,-6
25,14,508,EWR,IAH,-6
25,14,523,EWR,DEN,1
25,14,524,LAS,EWR,3
25,14,535,SFO,EWR,0
25,14,548,LAS,EWR,-11
25,14,557,IAH,EWR,-5
25,14,568,EWR,ATL,-2
25,14,577,SFO,EWR,-5
25,14,581,EWR,PHX,-5
25,14,602,EWR,BOS,-4
25,14,607,BOS,EWR,10
25,14,607,EWR,ATL,-6
25,14,613,ORD,EWR,0
25,14,636,ORD,EWR,-6
25,14,637,EWR,SFO,-6
25,14,642,LAX,EWR,-9
25,14,646,EWR,TPA,12
25,14,663,EWR,IAH,13
25,14,665,IAH,EWR,-5
25,14,674,ATL,EWR,-11
25,14,677,EWR,DFW,2
25,14,687,EWR,IAH,-6
25,14,699,EWR,FLL,-2
25,14,700,BOS,EWR,-7
25,14,703,EWR,LAX,-2
25,14,704,IAH,EWR,4
25,14,715,FLL,EWR,-3
25,14,730,EWR,MCO,4
25,14,743,EWR,ORD,0
25,14,749,DEN,EWR,97
25,14,751,EWR,LAX,-1
25,14,751,SAN,EWR,-7
25,14,754,MSP,EWR,-8
25,14,755,EWR,ORD,-5
25,14,760,EWR,ORD,-13
25,14,800,EWR,SFO,-5
25,14,813,IAH,EWR,-3
25,14,848,RDU,EWR,-8
25,14,897,BNA,EWR,-6
25,14,912,EWR,SFO,-6
25,14,912,RSW,EWR,-8
25,14,936,IAH,EWR,-11
25,14,970,EWR,IAH,9
25,14,977,EWR,ORD,-3
25,14,991,EWR,MCO,6
25,14,994,EWR,BOS,-1
25,14,994,SFO,EWR,9
25,14,1003,LAS,EWR,-3
25,14,1029,DEN,EWR,-7
25,14,1037,EWR,LAX,-3
25,14,1044,DFW,EWR,-3
25,14,1044,EWR,SNA,-6
25,14,1050,CLE,EWR,-10
25,14,1054,ORD,EWR,0
25,14,1058,ATL,EWR,-8
25,14,1062,TPA,EWR,-3
25,14,1070,SFO,EWR,0
25,14,1071,EWR,BQN,5
25,14,1072,JAX,EWR,-12
25,14,1075,EWR,SNA,-2
25,14,1075,LAS,EWR,-2
25,14,1078,BOS,EWR,-5
25,14,1078,EWR,IAH,-5
25,14,1081,EWR,BDL,-10
25,14,1082,EGE,EWR,21
25,14,1105,EWR,MIA,-5
25,14,1115,EWR,LAS,-4
25,14,1123,EWR,BNA,10
25,14,1124,EWR,MSP,8
25,14,1125,IAH,EWR,-2
25,14,1135,EWR,MCO,-5
25,14,1149,EWR,MCO,-3
25,14,1150,SAN,EWR,1
25,14,1162,BQN,EWR,-11
25,14,1162,EWR,RDU,-8
25,14,1164,FLL,EWR,-9
25,14,1165,EWR,LAX,-2
25,14,1173,SJU,EWR,62
25,14,1180,EWR,ORD,-5
25,14,1183,EWR,LAX,-4
25,14,1202,BOS,EWR,-7
25,14,1202,EWR,BOS,0
25,14,1209,EWR,SLC,-2
25,14,1235,EWR,SRQ,-1
25,14,1241,EWR,LAX,-5
25,14,1244,MIA,EWR,4
25,14,1248,EWR,ORD,-10
25,14,1259,EWR,TPA,-5
25,14,1265,MIA,EWR,-5
25,14,1298,PBI,EWR,-13
25,14,1405,EWR,PBI,-8
25,14,1415,EWR,MIA,-1
25,14,1416,LAX,EWR,2
25,14,1422,EWR,BOS,-1
25,14,1463,SRQ,EWR,-9
25,14,1464,EWR,BOS,-3
25,14,1469,EWR,BOS,32
25,14,1472,EWR,JAX,-10
25,14,1481,EWR,RSW,0
25,14,1482,EWR,IAH,-11
25,14,1482,STT,EWR,4
25,14,1483,EWR,SFO,-5
25,14,1493,BOS,EWR,-9
25,14,1493,EWR,LAX,0
25,14,1504,PBI,EWR,-7
25,14,1519,EWR,STT,-4
25,14,1523,BDL,EWR,-8
25,14,1523,EWR,SJU,77
25,14,1527,EWR,MCO,-4
25,14,1527,MIA,EWR,-7
25,14,1530,MCO,EWR,-10
25,14,1534,EWR,IAH,-3
25,14,1538,EWR,PBI,-1
25,14,1539,EWR,CLE,-4
25,14,1543,EWR,SJU,-2
25,14,1545,BOS,EWR,-5
25,14,1551,BOS,EWR,-5
25,14,1552,EWR,PBI,5
25,14,1552,PHX,EWR,-4
25,14,1554,EWR,SFO,0
25,14,1555,RSW,EWR,-9
25,14,1563,EWR,MSY,-6
25,14,1579,TPA,EWR,0
25,14,1583,EWR,LAS,-6
25,14,1591,EWR,DEN,-2
25,14,1593,EWR,SAN,-10
25,14,1596,EWR,LAS,-1
25,14,1600,PHX,EWR,-7
25,14,1601,MCO,EWR,-3
25,14,1611,EWR,PHX,0
25,14,1611,ORD,EWR,-6
25,14,1612,TPA,EWR,-13
25,14,1614,MIA,EWR,5
25,14,1621,EWR,SAN,-1
25,14,1626,ORD,EWR,-4
25,14,1631,TPA,EWR,-8
25,14,1633,EWR,PBI,-1
25,14,1640,EWR,TPA,2
25,14,1640,LAX,EWR,-6
25,14,1658,SNA,EWR,-11
25,14,1666,EWR,BOS,5
25,14,1666,IAH,EWR,-4
25,14,1682,SFO,EWR,-4
25,14,1690,RSW,EWR,-7
25,14,1695,SEA,EWR,0
25,14,1696,EWR,SEA,-4
25,14,1746,EWR,FLL,4
25,14,1760,PDX,EWR,-12
25,14,1766,EWR,CLE,-7
25,14,1771,DEN,EWR,1
25,14,1773,PBI,EWR,16
25,14,1774,DEN,EWR,-6
25,14,1774,EWR,FLL,-1
25,14,1775,EWR,BOS,-1
25,14,1775,MCO,EWR,-6
25,14,1788,EWR,MCO,-1
25,14,1790,EWR,FLL,-3
25,14,1794,EWR,LAS,-6
25,14,1796,SFO,EWR,45
25,14,1803,EWR,ORD,93
25,14,1803,SJU,EWR,-7
25,14,1807,LAX,EWR,-6
25,14,1810,EWR,IAH,12
25,14,1818,EWR,ORD,-6
25,14,1821,EWR,DEN,0
25,14,1823,RDU,EWR,-10
25,14,1827,EWR,SAN,43
25,14,1834,DFW,EWR,-6
25,14,1849,EWR,ATL,-10
25,14,1849,RDU,EWR,-8
25,14,1857,EWR,RSW,12
25,14,1861,PBI,EWR,-9
25,14,1865,EWR,EGE,-3
25,14,1866,EWR,DFW,-1
25,14,1867,IAH,EWR,24
25,14,1871,EWR,LAX,0
25,14,1878,EWR,MIA,2
25,14,1882,LAX,EWR,-7
25,14,1885,EWR,SFO,4
25,14,1890,EWR,TPA,10
25,14,1898,EWR,CLE,-10
25,14,1898,PBI,EWR,-13
25,14,1908,PBI,EWR,-6
25,14,1909,EWR,LAS,-4
25,14,1913,EWR,LAX,-3
25,14,1920,EWR,SFO,1
25,14,1922,MCO,EWR,-10
25,14,1923,EWR,MIA,2
25,14,1923,SNA,EWR,-5
25,14,1927,DFW,EWR,7
25,14,1928,BOS,EWR,-2
25,14,1929,EWR,PHX,10
25,14,1929,SEA,EWR,-14
25,14,1935,PBI,EWR,-9
25,14,1946,BOS,EWR,3
25,14,1959,ORD,EWR,-7
25,14,1960,LAX,EWR,-10
25,14,1961,EWR,DEN,-4
25,14,1961,LAX,EWR,-9
25,14,1970,EWR,ATL,7
25,14,1972,IAD,EWR,-3
25,14,1974,MIA,EWR,134
25,14,1976,PHX,EWR,-6
25,14,1979,IAH,EWR,-1
25,14,1980,MCO,EWR,-5
25,14,1983,EWR,TPA,-4
25,14,1985,FLL,EWR,16
25,14,1986,DFW,EWR,-5
25,14,1987,MSP,EWR,0
25,14,1992,EWR,IAD,0
25,14,1995,ORD,EWR,0
25,14,1997,LAX,EWR,-12
25,14,1998,EWR,DFW,-6
25,14,2001,EWR,ORD,-5
25,14,2007,MSY,EWR,-9
25,14,2011,SLC,EWR,11
25,14,2015,EWR,ORD,-1
25,14,2016,EWR,BOS,0
25,14,2033,EWR,MIA,-4
25,14,2034,EWR,RDU,-5
25,14,2043,FLL,EWR,-5
25,14,2044,EWR,FLL,-4
25,14,2380,EWR,SFO,-3
25,14,2381,SFO,EWR,6
25,9,132,DFW,EWR,102
25,9,1072,EWR,PHX,-3
25,9,1078,MIA,EWR,-7
25,9,1108,EWR,CLT,-8
25,9,1121,CLT,EWR,-5
25,9,1134,EWR,DFW,-9
25,9,1229,DFW,EWR,2
25,9,1262,EWR,CLT,-11
25,9,1890,CLT,EWR,0
25,9,1897,CLT,EWR,-8
25,9,1915,EWR,CLT,-6
25,9,2007,CLT,EWR,-10
25,6,8,SEA,EWR,-3
25,6,11,EWR,SEA,-8
25,6,757,EWR,PDX,-12
25,6,772,SAN,EWR,-7
25,6,773,EWR,SAN,-18
25,6,774,PDX,EWR,-11
25,11,305,EWR,FLL,-7
25,11,306,FLL,EWR,-5
25,11,327,EWR,MCO,55
25,11,328,MCO,EWR,-6
25,11,428,MCO,EWR,8
25,11,506,FLL,EWR,1
25,11,527,EWR,MCO,-5
25,11,543,EWR,PBI,7
25,11,544,PBI,EWR,-8
25,11,573,EWR,TPA,12
25,11,574,TPA,EWR,-11
25,11,605,EWR,FLL,-10
25,11,644,PBI,EWR,-2
25,12,4103,RIC,EWR,-9
25,12,4104,MKE,EWR,-11
25,12,4106,EWR,BNA,23
25,12,4111,CHS,EWR,-9
25,12,4113,IND,EWR,7
25,12,4115,CHA,EWR,12
25,12,4118,CAK,EWR,70
25,12,4119,EWR,RIC,-8
25,12,4124,ROC,EWR,-1
25,12,4132,EWR,CHA,7
25,12,4133,EWR,PVD,-5
25,12,4135,EWR,DCA,-5
25,12,4136,EWR,CMH,-4
25,12,4156,EWR,DCA,4
25,12,4160,EWR,BUF,-4
25,12,4161,DCA,EWR,-1
25,12,4165,EWR,MKE,47
25,12,4166,EWR,IND,-6
25,12,4166,GSP,EWR,-4
25,12,4170,IND,EWR,-7
25,12,4171,CHA,EWR,-10
25,12,4171,EWR,STL,-10
25,12,4191,PWM,EWR,30
25,12,4200,DCA,EWR,334
25,12,4202,EWR,STL,42
25,12,4204,OMA,EWR,5
25,12,4205,RIC,EWR,-8
25,12,4224,RIC,EWR,-9
25,12,4226,CMH,EWR,6
25,12,4227,MEM,EWR,50
25,12,4233,BTV,EWR,-6
25,12,4234,DCA,EWR,22
25,12,4235,BNA,EWR,-7
25,12,4237,EWR,MEM,-9
25,12,4238,SBN,EWR,-11
25,12,4241,DCA,EWR,-6
25,12,4242,EWR,DCA,-3
25,12,4243,CLE,EWR,-8
25,12,4244,EWR,MEM,27
25,12,4245,SDF,EWR,-5
25,12,4253,BNA,EWR,-8
25,12,4253,EWR,FWA,-6
25,12,4254,EWR,BUF,-8
25,12,4255,CHS,EWR,-11
25,12,4255,EWR,BNA,-7
25,12,4265,EWR,CLE,31
25,12,4274,EWR,CHS,-9
25,12,4274,PWM,EWR,-10
25,12,4277,EWR,ORF,-4
25,12,4279,EWR,GSP,5
25,12,4283,EWR,RIC,6
25,12,4286,GSO,EWR,-2
25,12,4299,EWR,DCA,28
25,12,4308,EWR,SBN,20
25,12,4319,EWR,STL,-7
25,12,4324,CLE,EWR,8
25,12,4334,CMH,EWR,-10
25,12,4343,GRR,EWR,-7
25,12,4347,EWR,BNA,-6
25,12,4348,DCA,EWR,97
25,12,4348,EWR,STL,-11
25,12,4355,STL,EWR,-10
25,12,4361,EWR,TYS,4
25,12,4364,BUF,EWR,-7
25,12,4365,FNT,EWR,-8
25,5,806,PBI,TTN,-11
25,5,917,TTN,MCO,-16
25,5,920,MCO,TTN,-8
25,5,919,TTN,MCO,-6
25,5,918,MCO,TTN,-6
25,5,1983,TTN,PGD,-10
25,5,1982,PGD,TTN,-12
25,5,905,TTN,RDU,-15
25,5,906,RDU,TTN,-16
25,5,903,TTN,FLL,-9
25,5,904,FLL,TTN,-2
25,5,939,TTN,PBI,9
25,10,218,FLL,ACY,-9
25,10,235,ACY,FLL,1
25,10,259,ACY,FLL,-10
25,10,262,FLL,ACY,-7
25,10,265,ACY,FLL,-12
25,10,268,FLL,ACY,-1
25,10,303,ACY,MCO,0
25,10,304,MCO,ACY,-9
25,10,311,ACY,MCO,-5
25,10,341,ACY,TPA,-7
25,10,348,TPA,ACY,0
25,10,350,MYR,ACY,-8
25,10,379,ACY,MYR,-9
25,10,441,TPA,ACY,36
25,10,448,ACY,TPA,21
25,10,521,EWR,FLL,-15
25,10,522,FLL,EWR,-8
25,10,523,EWR,FLL,-8
25,10,524,FLL,EWR,-5
25,10,525,EWR,FLL,-6
25,10,526,FLL,EWR,-7
25,10,527,EWR,FLL,-7
25,10,528,FLL,EWR,-5
25,3,3026,ORD,EWR,113
25,3,3033,EWR,ORD,81
25,3,3093,EWR,ORD,36
25,3,3093,ORD,EWR,60
26,9,367,MIA,EWR,0
26,9,413,EWR,PHX,-7
26,9,1301,EWR,MIA,-6
26,9,1324,ORD,EWR,6
26,9,1435,CLT,EWR,32
26,9,1451,EWR,CLT,-14
26,9,1467,PHX,EWR,-6
26,9,1489,CLT,EWR,-9
26,11,1289,EWR,SJU,-7
26,11,1290,SJU,EWR,29
26,11,1406,FLL,EWR,-4
26,11,1443,EWR,PBI,75
26,11,1444,PBI,EWR,8
26,11,1511,EWR,RSW,17
26,11,1512,RSW,EWR,-10
26,11,1727,EWR,MCO,8
26,11,1728,MCO,EWR,-9
26,11,1827,EWR,MCO,-8
26,12,3767,EWR,CMH,-5
26,12,3773,EWR,SDF,35
26,12,3774,BUF,EWR,-10
26,12,3777,EWR,CAK,55
26,12,3782,EWR,RIC,-4
26,12,3786,EWR,BUF,-6
26,12,3787,EWR,CHS,53
26,12,3788,EWR,GSO,-5
26,12,3794,EWR,ORF,-11
26,12,3795,EWR,PWM,2
26,12,3809,GRR,EWR,-1
26,12,3813,EWR,DCA,-7
26,12,3824,CMH,EWR,91
26,12,3827,BWI,EWR,35
26,12,3840,STL,EWR,29
26,12,3860,DCA,EWR,-9
26,12,3864,EWR,ROC,37
26,9,952,DFW,EWR,-5
26,9,1032,EWR,PHX,-3
26,9,1037,EWR,MIA,27
26,9,1037,MIA,EWR,6
26,9,1056,ORD,EWR,-4
26,9,1717,EWR,CLT,10
26,9,1726,EWR,CLT,156
26,9,1757,CLT,EWR,84
26,9,1774,PHX,EWR,2
26,9,1830,EWR,CLT,-6
26,9,1842,EWR,CLT,-5
26,9,2578,EWR,ORD,-9
26,11,5,EWR,FLL,-5
26,11,6,FLL,EWR,-4
26,11,12,RSW,EWR,62
26,11,27,EWR,MCO,13
26,11,28,MCO,EWR,-9
26,11,127,EWR,MCO,-1
26,11,205,EWR,FLL,35
26,11,211,EWR,RSW,-7
26,11,228,MCO,EWR,5
26,11,244,PBI,EWR,-10
26,11,705,EWR,FLL,14
26,11,706,FLL,EWR,35
26,11,805,EWR,FLL,10
26,11,811,EWR,RSW,-6
26,11,812,RSW,EWR,9
26,11,828,MCO,EWR,-5
26,11,927,EWR,MCO,25
26,11,928,MCO,EWR,-3
26,11,1005,EWR,FLL,-4
26,11,1143,EWR,PBI,223
26,12,4368,STL,EWR,1
26,12,4372,DCA,EWR,150
26,12,4373,EWR,DCA,27
26,12,4374,EWR,BTV,-7
26,12,4380,MHT,EWR,29
26,12,4382,DCA,EWR,-9
26,12,4393,EWR,IND,-5
26,12,4395,EWR,OMA,38
26,12,4401,MKE,EWR,-7
26,12,4406,EWR,FNT,11
26,12,4409,RIC,EWR,-3
26,12,4413,LEX,EWR,144
26,12,4417,OMA,EWR,-1
26,12,4420,ORF,EWR,-9
26,12,4421,EWR,DCA,40
26,12,4434,EWR,MHT,86
26,12,4441,SDF,EWR,8
26,12,4455,STL,EWR,70
26,12,4457,DSM,EWR,-5
26,12,4457,EWR,LEX,-4
26,12,4458,EWR,IND,-1
26,12,4459,BTV,EWR,138
26,12,5211,DTW,EWR,-2
26,12,5211,EWR,DTW,-11
26,15,1178,SFO,EWR,3
26,15,156,LAX,EWR,0
26,15,162,LAX,EWR,2
26,15,165,EWR,LAX,3
26,15,166,LAX,EWR,30
26,15,167,EWR,LAX,-1
26,15,169,EWR,LAX,5
26,15,170,LAX,EWR,-2
26,15,174,SFO,EWR,-4
26,15,176,SFO,EWR,64
26,15,182,SFO,EWR,33
26,15,187,EWR,SFO,-8
26,15,193,EWR,SFO,-9
26,15,195,EWR,SFO,80
26,8,1121,AUS,EWR,-2
26,8,377,DEN,EWR,33
26,8,1444,DEN,EWR,-3
26,8,2260,DEN,EWR,-2
26,8,1515,EWR,AUS,3
26,8,1727,EWR,DEN,-2
26,8,4508,EWR,DEN,41
26,8,6146,EWR,DEN,-7
26,8,202,EWR,MCO,-7
26,8,1121,EWR,MCO,51
26,8,783,EWR,MDW,25
26,8,788,EWR,MDW,-4
26,8,790,EWR,MDW,17
26,8,1695,EWR,MDW,-1
26,8,1790,EWR,MDW,-7
26,8,1806,EWR,PHX,-1
26,8,339,EWR,STL,50
26,8,784,EWR,STL,78
26,8,339,MCO,EWR,48
26,8,1515,MCO,EWR,-3
26,8,134,MDW,EWR,13
26,8,782,MDW,EWR,29
26,8,789,MDW,EWR,16
26,8,1827,MDW,EWR,13
26,8,1960,MDW,EWR,0
26,8,1765,PHX,EWR,51
26,8,1731,STL,EWR,0
26,8,4654,STL,EWR,-7
26,9,1598,EWR,ORD,50
26,9,1598,PHX,EWR,56
26,9,1614,EWR,MIA,-6
26,9,1649,CLT,EWR,14
26,9,1677,EWR,CLT,-12
26,9,2262,EWR,DFW,-11
26,9,2294,EWR,DFW,22
26,9,2321,EWR,DFW,1
26,9,2390,DFW,EWR,-2
26,11,1973,EWR,TPA,22
26,11,2006,FLL,EWR,-12
26,11,2074,TPA,EWR,58
26,11,2106,FLL,EWR,-6
26,11,2279,BOS,EWR,-7
26,11,2280,EWR,BOS,-8
26,11,2379,BOS,EWR,-6
26,11,2380,EWR,BOS,-7
26,11,2579,BOS,EWR,46
26,11,2580,EWR,BOS,66
26,11,2679,BOS,EWR,-1
26,11,2680,EWR,BOS,-10
26,7,504,ATL,EWR,-3
26,7,540,EWR,DTW,-5
26,7,575,EWR,ATL,-7
26,7,635,ATL,EWR,34
26,7,673,EWR,ATL,20
26,7,728,ATL,EWR,-3
26,7,728,EWR,ATL,18
26,7,1146,DTW,EWR,53
26,7,1191,ATL,EWR,-2
26,7,1352,EWR,SLC,-4
26,7,1352,SLC,EWR,-3
26,7,1467,ATL,EWR,-1
26,7,1467,EWR,ATL,0
26,7,1636,EWR,DTW,-5
26,7,1829,DTW,EWR,1
26,7,1878,ATL,EWR,45
26,7,2042,ATL,EWR,-2
26,7,2042,EWR,ATL,-5
26,7,2141,EWR,ATL,-8
26,7,2280,EWR,ATL,34
26,7,2343,ATL,EWR,-3
26,7,2343,EWR,ATL,-7
26,7,2411,ATL,EWR,-1
26,7,2411,EWR,ATL,7
26,7,2415,ATL,EWR,-8
26,7,2558,EWR,ATL,-7
26,7,2785,EWR,ATL,-10
26,7,2814,ATL,EWR,38
26,12,3881,ROC,EWR,63
26,12,3885,EWR,GRR,141
26,12,3886,IND,EWR,-6
26,12,3898,EWR,MHT,168
26,12,3899,MEM,EWR,-1
26,12,3908,EWR,GSO,3
26,12,3914,MSN,EWR,60
26,12,3945,BNA,EWR,43
26,12,3945,EWR,MKE,49
26,12,3950,GSO,EWR,-8
26,12,3953,CLE,EWR,-5
26,12,3954,EWR,CHS,-8
26,12,3962,EWR,ROC,47
26,12,3965,EWR,BWI,73
26,12,3970,EWR,PWM,114
26,12,3989,BUF,EWR,74
26,12,3989,EWR,BTV,70
26,12,3992,IND,EWR,109
26,12,3996,EWR,STL,-6
26,12,4006,EWR,DCA,-7
26,12,4006,MHT,EWR,140
26,12,4008,EWR,IND,-9
26,12,4010,EWR,SDF,-2
26,12,4016,EWR,MSN,-9
26,12,4016,FWA,EWR,-7
26,12,4022,EWR,OMA,-4
26,12,4034,EWR,GRR,-11
26,12,4041,EWR,RIC,-5
26,12,4048,MKE,EWR,35
26,12,4056,EWR,DCA,133
26,12,4059,EWR,MKE,-2
26,12,4062,EWR,DSM,115
26,12,4063,STL,EWR,-7
26,12,4070,TYS,EWR,-4
26,12,4071,CHS,EWR,203
26,12,4081,DCA,EWR,136
26,12,4082,EWR,CHA,-6
26,12,4091,EWR,CAK,-11
26,12,4092,CAK,EWR,-6
26,12,4099,EWR,CMH,5
26,12,5574,DTW,EWR,67
26,12,5574,EWR,DTW,32
26,10,130,MCO,EWR,-6
26,10,138,MCO,ACY,-3
26,10,140,MCO,EWR,40
26,10,149,EWR,MCO,-1
26,10,151,ACY,PBI,-8
26,10,152,PBI,ACY,-8
26,10,159,EWR,MCO,35
26,10,936,RSW,ACY,-9
26,10,938,RSW,ACY,-10
26,10,943,ACY,RSW,-12
26,10,945,ACY,RSW,-9
26,14,14,HNL,EWR,-1
26,14,15,EWR,HNL,-2
26,14,38,FLL,EWR,16
26,14,43,DEN,EWR,1
26,14,54,EWR,BOS,-1
26,14,54,LAX,EWR,-3
26,14,66,EWR,PDX,66
26,14,117,CLE,EWR,9
26,14,130,SAN,EWR,-4
26,14,141,EWR,ORD,10
26,14,142,EWR,FLL,107
26,14,143,RSW,EWR,0
26,14,174,EWR,RSW,4
26,14,174,MCO,EWR,-12
26,14,212,EWR,SFO,-1
26,14,212,SFO,EWR,-11
26,14,213,SFO,EWR,-3
26,14,224,ATL,EWR,-13
26,14,233,SFO,EWR,2
26,14,239,FLL,EWR,15
26,14,247,LAX,EWR,-9
26,14,275,EWR,LAX,-2
26,14,279,MCO,EWR,-3
26,14,280,EWR,SEA,-7
26,14,282,EWR,DEN,3
26,14,302,ATL,EWR,-4
26,14,308,EWR,ORD,0
26,14,314,DEN,EWR,0
26,14,319,EWR,MCO,-7
26,14,330,ORD,EWR,-3
26,14,331,DEN,EWR,-2
26,14,341,EWR,IAH,168
26,14,343,BOS,EWR,-11
26,14,343,EWR,PBI,-1
26,14,346,EWR,FLL,3
26,14,356,ATL,EWR,92
26,14,362,IAH,EWR,-6
26,14,375,EWR,PBI,-6
26,14,385,EWR,IAH,-4
26,14,385,ORD,EWR,-4
26,14,414,SFO,EWR,-1
26,14,415,LAX,EWR,9
26,14,418,EWR,SFO,18
26,14,421,ATL,EWR,14
26,14,434,EWR,MCO,-4
26,14,436,ORD,EWR,-3
26,14,443,SFO,EWR,0
26,14,475,EWR,ATL,-4
26,14,485,EWR,DEN,6
26,14,485,ORD,EWR,34
26,14,488,LAX,EWR,-1
26,14,490,EWR,DFW,3
26,14,507,TPA,EWR,-5
26,14,508,EWR,IAH,-1
26,14,510,LAX,EWR,-8
26,14,523,EWR,DEN,-4
26,14,524,LAS,EWR,109
26,14,535,SFO,EWR,-7
26,14,548,LAS,EWR,-7
26,14,557,IAH,EWR,-3
26,14,568,EWR,ATL,17
26,14,577,SFO,EWR,4
26,14,581,EWR,PHX,-2
26,14,602,EWR,BOS,-6
26,14,607,BOS,EWR,82
26,14,607,EWR,ATL,22
26,14,608,EWR,PBI,-2
26,14,613,ORD,EWR,0
26,14,636,ORD,EWR,-5
26,14,637,EWR,SFO,-8
26,14,642,LAX,EWR,-3
26,14,646,EWR,TPA,2
26,14,663,EWR,IAH,-2
26,14,665,IAH,EWR,6
26,14,674,ATL,EWR,-3
26,14,677,EWR,DFW,-9
26,14,686,MCO,EWR,-6
26,14,687,EWR,IAH,20
26,14,690,MCO,EWR,10
26,14,699,EWR,FLL,14
26,14,700,BOS,EWR,-9
26,14,703,EWR,LAX,16
26,14,704,IAH,EWR,7
26,14,715,FLL,EWR,-13
26,14,730,EWR,MCO,-3
26,14,743,EWR,ORD,-3
26,14,749,DEN,EWR,-1
26,14,751,EWR,LAX,-5
26,14,751,SAN,EWR,-9
26,14,754,MSP,EWR,-13
26,14,755,EWR,ORD,-2
26,14,758,EWR,LAX,2
26,14,760,EWR,ORD,-2
26,14,779,SFO,EWR,-2
26,14,800,EWR,SFO,-5
26,14,813,IAH,EWR,-3
26,14,848,RDU,EWR,15
26,14,897,BNA,EWR,-7
26,14,912,EWR,SFO,-9
26,14,912,RSW,EWR,-8
26,14,936,IAH,EWR,22
26,14,970,EWR,IAH,2
26,14,977,EWR,ORD,-1
26,14,985,FLL,EWR,-13
26,14,991,EWR,MCO,-3
26,14,994,EWR,BOS,-2
26,14,994,SFO,EWR,-3
26,14,1001,EWR,RSW,-5
26,14,1003,LAS,EWR,-6
26,14,1021,MIA,EWR,-9
26,14,1029,DEN,EWR,-6
26,14,1037,EWR,LAX,252
26,14,1047,EWR,LAS,-1
26,14,1050,CLE,EWR,-9
26,14,1054,LAS,EWR,133
26,14,1058,ATL,EWR,94
26,14,1062,TPA,EWR,-5
26,14,1070,SFO,EWR,9
26,14,1071,EWR,BQN,-2
26,14,1071,ORD,EWR,6
26,14,1072,JAX,EWR,22
26,14,1075,EWR,SNA,44
26,14,1075,LAS,EWR,-2
26,14,1078,BOS,EWR,1
26,14,1078,EWR,IAH,-1
26,14,1081,EWR,BDL,5
26,14,1082,EGE,EWR,0
26,14,1105,EWR,MIA,18
26,14,1115,EWR,LAS,5
26,14,1123,EWR,BNA,34
26,14,1124,EWR,MSP,14
26,14,1125,IAH,EWR,14
26,14,1135,EWR,MCO,2
26,14,1149,EWR,MCO,20
26,14,1150,SAN,EWR,-1
26,14,1161,EWR,IAH,-5
26,14,1162,BQN,EWR,-17
26,14,1162,EWR,RDU,-6
26,14,1164,FLL,EWR,-2
26,14,1165,EWR,LAX,-1
26,14,1173,SJU,EWR,5
26,14,1180,EWR,ORD,17
26,14,1183,EWR,LAX,-12
26,14,1202,BOS,EWR,5
26,14,1202,EWR,BOS,90
26,14,1209,EWR,SLC,-4
26,14,1235,EWR,SRQ,-3
26,14,1237,EWR,LAX,-5
26,14,1241,EWR,LAX,-3
26,14,1244,MIA,EWR,13
26,14,1248,EWR,ORD,0
